ncols         304
nrows         152
xllcorner     0
yllcorner     0
cellsize      0.993421052631579
 0 0 0 0 0 0 0 0 0 0 0 0 0.187999993562698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.222000002861023 0 0 0 0 0.29899999499321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.45100000500679 0 0.763999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32600000500679 0 0 0.611000001430511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32600000500679 0 0 0 0 0 0	 0 0 0 0 0 0 0 0 0 0 0 0 0.187999993562698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.222000002861023 0 0 0 0 0.29899999499321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.45100000500679 0 0.763999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32600000500679 0 0 0.611000001430511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32600000500679 0 0 0 0 0 0
 0 0 0 0.694000005722046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583000004291534 1 0.166999995708466 0 0 0.370999991893768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 1 1 0.742999970912933 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583000004291534 0 0 0.888999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.236000001430511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	 0 0 0 0.694000005722046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583000004291534 1 0.166999995708466 0 0 0.370999991893768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 1 1 0.742999970912933 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583000004291534 0 0 0.888999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.236000001430511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0.361000001430511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.535000026226044 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.151999995112419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.555000007152557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.819000005722046 0.964999973773956 0.476000010967255 0 0 0 0.340999990701675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.444000005722046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	 1 0 0 0.361000001430511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.535000026226044 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.151999995112419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.555000007152557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.819000005722046 0.964999973773956 0.476000010967255 0 0 0 0.340999990701675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.444000005722046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.825999975204468 0.388999998569489 1 0.493000000715256 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.382999986410141 0 0 0 0 0 0 0 0 0.194000005722046 0.833000004291534 0 0 1 0.833000004291534 1 1 0 0 0 0 0 0 0 0.222000002861023 0 0 0 0 0 0 0 0 0.354000002145767 0 0 0 0.512000024318695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.825999975204468 0.388999998569489 1 0.493000000715256 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.382999986410141 0 0 0 0 0 0 0 0 0.194000005722046 0.833000004291534 0 0 1 0.833000004291534 1 1 0 0 0 0 0 0 0 0.222000002861023 0 0 0 0 0 0 0 0 0.354000002145767 0 0 0 0.512000024318695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0.263999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.964999973773956 1 1 1 1 1 1 0.958000004291534 0 0 0 0 0 0 0 0.521000027656555 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0.499000012874603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.540000021457672 1 0 1 0.833000004291534 1 0.938000023365021 0.888999998569489 0 0 0.194000005722046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.280000001192093 0 0.5 0.476000010967255 0.940999984741211 0 0 0 0 0 0 0 0 0 0 0 0	 0 0.263999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.964999973773956 1 1 1 1 1 1 0.958000004291534 0 0 0 0 0 0 0 0.521000027656555 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0.499000012874603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.540000021457672 1 0 1 0.833000004291534 1 0.938000023365021 0.888999998569489 0 0 0.194000005722046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.280000001192093 0 0.5 0.476000010967255 0.940999984741211 0 0 0 0 0 0 0 0 0 0 0 0
 0 0.537000000476837 0 0 0 0 0 0 0 0 0 0 0 0 0 0.243000000715256 0 0 0 1 1 0.992999970912933 0.981000006198883 1 1 1 0.833000004291534 0 0 0 0 0 0 0 0 0.847000002861023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.238999992609024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.555999994277954 1 1 0.870999991893768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.222000002861023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166999995708466 0 0 0 0 0 0 0 0	 0 0.537000000476837 0 0 0 0 0 0 0 0 0 0 0 0 0 0.243000000715256 0 0 0 1 1 0.992999970912933 0.981000006198883 1 1 1 0.833000004291534 0 0 0 0 0 0 0 0 0.847000002861023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.238999992609024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.555999994277954 1 1 0.870999991893768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.222000002861023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166999995708466 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.444000005722046 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0.222000002861023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.300999999046326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.45100000500679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.995999991893768 0.742999970912933 0 1 0.152999997138977 0 0 0 0 0 0 0 0 0.45100000500679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.270999997854233 0 0 0 0.680999994277954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196999996900558 0 0 0 0 0 0 0 0 0 0 0 0 0	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.444000005722046 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0.222000002861023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.300999999046326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.45100000500679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.995999991893768 0.742999970912933 0 1 0.152999997138977 0 0 0 0 0 0 0 0 0.45100000500679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.270999997854233 0 0 0 0.680999994277954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196999996900558 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0.333000004291534 0 0 0 0 0 0 0 0 0 0 0.861000001430511 0 0 0 0 0 0.688000023365021 1 1 1 1 1 0.958999991416931 0 0 0 0.229000002145767 0 0 0 0 0 0 0 0 0 0 0 0.275000005960464 0.333000004291534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.611000001430511 0 0 0 0 0.19200000166893 0 0.723999977111816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.742999970912933 0 0 0.742999970912933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.270999997854233 0.910000026226044 0 0 0 0.354000002145767 0 0 0 0 0 0 0 0 0 0 0 0 0 0	 0 0 0 0.333000004291534 0 0 0 0 0 0 0 0 0 0 0.861000001430511 0 0 0 0 0 0.688000023365021 1 1 1 1 1 0.958999991416931 0 0 0 0.229000002145767 0 0 0 0 0 0 0 0 0 0 0 0.275000005960464 0.333000004291534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.611000001430511 0 0 0 0 0.19200000166893 0 0.723999977111816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.742999970912933 0 0 0.742999970912933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.270999997854233 0.910000026226044 0 0 0 0.354000002145767 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0.241999998688698 0 0 0 0 0.224999994039536 0 0 0 0 0 0 0.700999975204468 1 1 0.319000005722046 1 1 1 0.966000020503998 0 0 0 0 0.467000007629395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.972000002861023 0.712000012397766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32600000500679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.507000029087067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.243000000715256 0 0 0 0.152999997138977 0 0 0 0 0 0 0.972000002861023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	 0 0 0 0 0 0 0 0.241999998688698 0 0 0 0 0.224999994039536 0 0 0 0 0 0 0.700999975204468 1 1 0.319000005722046 1 1 1 0.966000020503998 0 0 0 0 0.467000007629395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.972000002861023 0.712000012397766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32600000500679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.507000029087067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.243000000715256 0 0 0 0.152999997138977 0 0 0 0 0 0 0.972000002861023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.764999985694885 0.708000004291534 0.916999995708466 1 0.871999979019165 1 0.833000004291534 1 1 0.847000002861023 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.319000005722046 0 0 0 0 0 0 0 0 1 1 1 1 0.792999982833862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.646000027656555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.595000028610229 0 0 0 0 0 0 0.250999987125397 0 0 0 0 0.194000005722046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.624000012874603 0 0 0 0 0 0 0 0 0 0	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.764999985694885 0.708000004291534 0.916999995708466 1 0.871999979019165 1 0.833000004291534 1 1 0.847000002861023 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.319000005722046 0 0 0 0 0 0 0 0 1 1 1 1 0.792999982833862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.646000027656555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.595000028610229 0 0 0 0 0 0 0.250999987125397 0 0 0 0 0.194000005722046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.624000012874603 0 0 0 0 0 0 0 0 0 0
 0 0.583000004291534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.535000026226044 0.833999991416931 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.535000026226044 0 0.611000001430511 0 0 0 0 0 0 0 0 0 1 1 1 0.883000016212463 1 0.5 0.833000004291534 0 0 0 0 0 0 0 0 0.298000007867813 0 0 0 0 0 0 0 0 0 0.666999995708466 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.351999998092651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	 0 0.583000004291534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.535000026226044 0.833999991416931 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.535000026226044 0 0.611000001430511 0 0 0 0 0 0 0 0 0 1 1 1 0.883000016212463 1 0.5 0.833000004291534 0 0 0 0 0 0 0 0 0.298000007867813 0 0 0 0 0 0 0 0 0 0.666999995708466 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.351999998092651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0.291999995708466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.652999997138977 1 1 1 1 0.966000020503998 1 1 0 0 0.347000002861023 0.430999994277954 0 0 0 0 0.583000004291534 0 0 0 0 0 0.493000000715256 0 0 0 0 0 0 0 0 0 0 0 0 0 0.59799998998642 1 0.935999989509583 1 1 1 0.964999973773956 0.572000026702881 0 0.875 0 0 0 0 0 0 0.938000023365021 0 0 0 0 0 0 0 0 0 0 0 0 0.591000020503998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583000004291534 0.646000027656555 0 0 0.515999972820282 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.211999997496605 0.319000005722046 0 0 0 0 0	 0 0 0.291999995708466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.652999997138977 1 1 1 1 0.966000020503998 1 1 0 0 0.347000002861023 0.430999994277954 0 0 0 0 0.583000004291534 0 0 0 0 0 0.493000000715256 0 0 0 0 0 0 0 0 0 0 0 0 0 0.59799998998642 1 0.935999989509583 1 1 1 0.964999973773956 0.572000026702881 0 0.875 0 0 0 0 0 0 0.938000023365021 0 0 0 0 0 0 0 0 0 0 0 0 0.591000020503998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583000004291534 0.646000027656555 0 0 0.515999972820282 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.211999997496605 0.319000005722046 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.591000020503998 0 1 0.597000002861023 0.666999995708466 0 0 0 0.583000004291534 0 0 0 0 0 0 0 0 0.277999997138977 0 0 0 0 0 0 0 0 0 0 0 0 0.666999995708466 0.333000004291534 0 0 0 1 0.75 1 1 1 1 1 0.916000008583069 0.950999975204468 0 0 0.583000004291534 0 0.666999995708466 0 0 0.361000001430511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.842000007629395 0 0 0 0 0 0 0 0 0.333000004291534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.354000002145767 0 0.365000009536743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.504000008106232	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.591000020503998 0 1 0.597000002861023 0.666999995708466 0 0 0 0.583000004291534 0 0 0 0 0 0 0 0 0.277999997138977 0 0 0 0 0 0 0 0 0 0 0 0 0.666999995708466 0.333000004291534 0 0 0 1 0.75 1 1 1 1 1 0.916000008583069 0.950999975204468 0 0 0.583000004291534 0 0.666999995708466 0 0 0.361000001430511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.842000007629395 0 0 0 0 0 0 0 0 0.333000004291534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.354000002145767 0 0.365000009536743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.504000008106232
 0.442999988794327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.700999975204468 0 0 0 0.684000015258789 0 0 0 0.717000007629395 0 0 0 0 0 0 0 0.560000002384186 0.263999998569489 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.188999995589256 0 1 0.354999989271164 1 0.824000000953674 0.972000002861023 0.825999975204468 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.165999993681908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.234999999403954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	 0.442999988794327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.700999975204468 0 0 0 0.684000015258789 0 0 0 0.717000007629395 0 0 0 0 0 0 0 0.560000002384186 0.263999998569489 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.188999995589256 0 1 0.354999989271164 1 0.824000000953674 0.972000002861023 0.825999975204468 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.165999993681908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.234999999403954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0.616999983787537 0 0 0 0 0 0 0 0 0.243000000715256 0 0 0 0.750999987125397 0 0 0 0 0 0 0 0 0.916999995708466 0.964999973773956 1 1 0.646000027656555 0 0.666999995708466 0.354000002145767 0 0.727999985218048 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0.708000004291534 0.63400000333786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166999995708466 0 0 0 0 0 0 0 0 0 0 0 0 0 0.674000024795532 0 0 0.5 0 0 0 0 0 0	 0 0 0 0 0 0 0 0 0 0 0 0 0.616999983787537 0 0 0 0 0 0 0 0 0.243000000715256 0 0 0 0.750999987125397 0 0 0 0 0 0 0 0 0.916999995708466 0.964999973773956 1 1 0.646000027656555 0 0.666999995708466 0.354000002145767 0 0.727999985218048 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0.708000004291534 0.63400000333786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166999995708466 0 0 0 0 0 0 0 0 0 0 0 0 0 0.674000024795532 0 0 0.5 0 0 0 0 0 0
 0 0.753000020980835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.340000003576279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.72299998998642 1 1 1 0 0 0.29899999499321 0 0 0 0.340000003576279 0 0 0 0 0.166999995708466 0 0 0 0 0 1 0.964999973773956 1 1 0.535000026226044 0.888999998569489 0.646000027656555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.208000004291534 0.916999995708466 0 0 0 0 0 0 0 0.583000004291534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	 0 0.753000020980835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.340000003576279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.72299998998642 1 1 1 0 0 0.29899999499321 0 0 0 0.340000003576279 0 0 0 0 0.166999995708466 0 0 0 0 0 1 0.964999973773956 1 1 0.535000026226044 0.888999998569489 0.646000027656555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.208000004291534 0.916999995708466 0 0 0 0 0 0 0 0.583000004291534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196999996900558 0 0 0 0 0 0 0 0.513999998569489 0 0 0 0 0 0 0 0 0 1 1 0.819000005722046 0 0 0 0 0 0 0 0 0 0.361000001430511 0 0 0.333000004291534 0 0 0 0 0 0 1 0.861000001430511 0.611000001430511 0.583000004291534 0.910000026226044 0.799000024795532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.388999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583000004291534 0 0 0 0 0 0 0 0 0 0.777999997138977 0 0 0 0 0.333000004291534 0 0 0 0 0.214000001549721 0 0 0 0 0 0	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196999996900558 0 0 0 0 0 0 0 0.513999998569489 0 0 0 0 0 0 0 0 0 1 1 0.819000005722046 0 0 0 0 0 0 0 0 0 0.361000001430511 0 0 0.333000004291534 0 0 0 0 0 0 1 0.861000001430511 0.611000001430511 0.583000004291534 0.910000026226044 0.799000024795532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.388999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583000004291534 0 0 0 0 0 0 0 0 0 0.777999997138977 0 0 0 0 0.333000004291534 0 0 0 0 0.214000001549721 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.333000004291534 0.726999998092651 0 0.535000026226044 0 0 0 0 0 0 0 0 0 0 0.513999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0.270000010728836 0 0 0 0 0 0 0 0.389999985694885 0 0 0 0 0 0 0 0 0 0 0 0 0.416999995708466 0 0 0.688000023365021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.555999994277954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.368000000715256 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.521000027656555 0 0 0 0 0 0	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.333000004291534 0.726999998092651 0 0.535000026226044 0 0 0 0 0 0 0 0 0 0 0.513999998569489 0 0 0 0 0 0 0 0 0 0 0 0 0 0.270000010728836 0 0 0 0 0 0 0 0.389999985694885 0 0 0 0 0 0 0 0 0 0 0 0 0.416999995708466 0 0 0.688000023365021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.555999994277954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.368000000715256 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.521000027656555 0 0 0 0 0 0
